student_id,name,programme,level,semester,gpa,attendance,credit_ratio,failed_modules,financial_flag,repeated_course,probation,dropout
UEN/EE/2023/763,Efua Barimah,Electrical Eng.,400,1,3.55,86.8,0.909,0,0,0,0,0
UEN/ME/2022/764,Ato Acheampong,Mech. Engineering,300,1,2.64,84.3,0.74,1,0,0,0,0
UEN/ME/2021/765,Efua Danso,Mech. Engineering,200,2,2.77,88.2,0.775,0,0,0,0,0
UEN/BA/2020/766,Kojo Sarpong,Business Admin.,100,2,2.97,53.6,0.89,1,0,0,0,0
UEN/EE/2021/767,Maame Nyarko,Electrical Eng.,200,2,2.64,73.5,0.807,2,0,0,0,0
UEN/CS/2021/768,Asante Kumi,Computer Science,200,2,2.66,77.7,0.967,1,0,0,0,0
UEN/CS/2021/769,Ama Owusu,Computer Science,200,2,3.44,97.6,0.834,0,0,0,0,0
UEN/BA/2021/770,Kobby Boateng,Business Admin.,200,1,2.33,81.3,0.704,1,0,0,0,0
UEN/BA/2021/771,Ohemaa Darko,Business Admin.,200,2,3.41,82.5,0.911,1,0,0,0,0
UEN/CS/2022/772,Akua Agyei,Computer Science,300,1,3.42,86.8,0.863,2,0,0,0,0
UEN/ME/2021/773,Ama Addo,Mech. Engineering,200,1,3.53,92.5,0.837,0,0,0,0,0
UEN/CS/2023/774,Abena Boateng,Computer Science,400,2,2.79,93.6,0.975,1,0,0,0,0
UEN/EE/2023/775,Kofi Asante,Electrical Eng.,400,2,3.17,79.1,0.924,0,0,0,0,0
UEN/CS/2023/776,Esi Adjei,Computer Science,400,2,3.54,79.8,0.88,0,0,0,0,0
UEN/EE/2023/777,Kwesi Quartey,Electrical Eng.,400,1,3.35,98.1,0.882,0,0,0,0,0
UEN/BA/2023/778,Adjoa Asante,Business Admin.,400,1,3.72,100.0,0.945,0,0,0,0,0
UEN/CS/2020/779,Poku Fordjour,Computer Science,100,1,4.0,95.3,0.962,0,0,0,0,0
UEN/EE/2021/780,Kow Bonsu,Electrical Eng.,200,2,2.4,69.2,0.787,2,0,0,0,0
UEN/CS/2020/781,Nana Mensah,Computer Science,100,1,2.59,68.3,0.843,1,0,0,0,0
UEN/ME/2023/782,Kow Ansah,Mech. Engineering,400,1,3.38,89.7,1.149,1,0,0,0,0
UEN/EE/2021/783,Barimah Kumi,Electrical Eng.,200,1,3.48,88.5,0.818,1,0,0,0,0
UEN/ME/2022/784,Ama Mensah,Mech. Engineering,300,2,3.05,70.7,0.881,2,0,1,0,1
UEN/EE/2020/785,Ohemaa Sarpong,Electrical Eng.,100,2,3.58,100.0,1.059,0,0,0,0,0
UEN/CS/2020/786,Nana Darko,Computer Science,100,2,3.34,83.2,0.963,1,0,0,0,0
UEN/BA/2020/787,Kofi Agyei,Business Admin.,100,2,3.59,82.8,0.788,2,0,0,0,0
UEN/BA/2022/788,Ohemaa Acheampong,Business Admin.,300,2,3.82,96.6,0.959,0,0,0,0,0
UEN/CS/2022/789,Akosua Appiah,Computer Science,300,1,3.11,68.0,0.949,3,0,0,0,0
UEN/ME/2022/790,Kow Kumi,Mech. Engineering,300,2,3.37,60.7,0.895,1,0,0,0,0
UEN/ME/2020/791,Kobby Osei,Mech. Engineering,100,2,3.47,100.0,0.93,0,0,0,0,0
UEN/CS/2022/792,Kobby Ansah,Computer Science,300,2,3.57,84.7,0.994,0,0,0,0,0
UEN/BA/2023/793,Abena Bonsu,Business Admin.,400,1,3.36,88.6,1.041,0,0,0,0,0
UEN/CS/2020/794,Kojo Asante,Computer Science,100,1,2.68,68.5,0.744,1,0,0,0,1
UEN/BA/2022/795,Ohemaa Boateng,Business Admin.,300,1,3.34,93.5,0.883,0,0,0,0,0
UEN/ME/2022/796,Ama Agyei,Mech. Engineering,300,2,3.0,90.6,0.903,1,0,0,0,0
UEN/BA/2020/797,Kwabena Osei,Business Admin.,100,1,3.36,91.0,0.918,1,0,0,0,0
UEN/ME/2020/798,Maame Tawiah,Mech. Engineering,100,1,2.49,78.7,0.906,1,0,0,0,0
UEN/EE/2021/799,Nana Owusu,Electrical Eng.,200,2,3.31,81.2,0.73,1,0,0,0,0
UEN/EE/2022/800,Kwadwo Frimpong,Electrical Eng.,300,2,1.99,57.5,0.696,4,1,0,0,1
UEN/ME/2020/801,Abena Frimpong,Mech. Engineering,100,1,3.18,92.0,0.745,1,0,0,0,0
UEN/CS/2021/802,Barimah Addo,Computer Science,200,1,3.7,77.0,0.763,0,0,0,0,0
UEN/BA/2022/803,Kwame Danso,Business Admin.,300,2,3.39,100.0,0.929,1,0,0,0,0
UEN/CS/2020/804,Maame Danso,Computer Science,100,1,2.63,84.6,0.748,2,0,0,0,0
UEN/BA/2021/805,Kwadwo Asante,Business Admin.,200,2,3.04,59.4,0.778,3,0,0,0,0
UEN/ME/2022/806,Adjoa Quartey,Mech. Engineering,300,2,3.9,100.0,1.093,0,0,0,0,0
UEN/BA/2020/807,Kow Tawiah,Business Admin.,100,2,3.13,68.3,0.717,1,0,0,0,0
UEN/ME/2021/808,Fiifi Ansah,Mech. Engineering,200,1,2.33,70.4,0.586,1,0,0,0,1
UEN/CS/2021/809,Owusu Addo,Computer Science,200,2,3.52,95.4,0.72,0,0,0,0,0
UEN/CS/2020/810,Akua Barimah,Computer Science,100,2,3.46,85.8,0.741,0,0,0,0,0
UEN/CS/2022/811,Adjoa Danso,Computer Science,300,1,2.37,86.2,0.978,3,0,0,0,0
UEN/BA/2020/812,Efua Amoah,Business Admin.,100,2,3.46,100.0,1.012,0,0,0,0,0
UEN/BA/2022/813,Kwadwo Ansah,Business Admin.,300,2,2.72,79.5,0.49,2,0,1,0,0
UEN/CS/2021/814,Maame Kumi,Computer Science,200,1,3.57,84.2,1.081,0,0,0,0,0
UEN/EE/2021/815,Ewurama Kumi,Electrical Eng.,200,1,1.89,73.0,0.732,2,0,0,0,1
UEN/ME/2021/816,Ewurama Ansah,Mech. Engineering,200,2,3.3,96.6,0.855,1,0,0,0,0
UEN/BA/2023/817,Kofi Agyei,Business Admin.,400,2,2.57,66.0,0.73,2,0,0,0,0
UEN/CS/2022/818,Abena Osei,Computer Science,300,2,3.17,80.5,0.757,1,0,0,0,0
UEN/EE/2023/819,Abena Agyemang,Electrical Eng.,400,2,3.28,100.0,1.093,0,0,0,0,0
UEN/EE/2021/820,Efua Frimpong,Electrical Eng.,200,1,1.6,64.6,0.633,2,0,0,0,1
UEN/BA/2022/821,Ama Darko,Business Admin.,300,1,1.96,52.5,0.607,2,0,0,0,1
UEN/EE/2021/822,Kofi Twumasi,Electrical Eng.,200,1,3.5,78.1,0.88,1,0,0,0,0
UEN/BA/2022/823,Kwame Frimpong,Business Admin.,300,1,3.25,99.8,1.018,0,0,0,0,0
UEN/CS/2021/824,Barimah Acheampong,Computer Science,200,2,3.56,100.0,0.943,0,0,0,0,0
UEN/CS/2022/825,Adjoa Amoah,Computer Science,300,1,2.36,85.2,1.03,2,0,0,0,0
UEN/ME/2021/826,Fiifi Kumi,Mech. Engineering,200,2,2.72,66.0,0.636,2,0,1,0,1
UEN/BA/2022/827,Asante Appiah,Business Admin.,300,2,2.72,67.3,0.77,1,0,0,0,0
UEN/CS/2021/828,Fiifi Asante,Computer Science,200,2,2.99,59.7,0.849,1,0,0,0,1
UEN/BA/2022/829,Nana Tawiah,Business Admin.,300,1,3.92,100.0,0.979,0,0,0,0,0
UEN/ME/2020/830,Serwaa Osei,Mech. Engineering,100,2,4.0,87.4,0.921,1,0,0,0,0
UEN/BA/2020/831,Kwadwo Osei,Business Admin.,100,2,3.11,85.5,1.01,0,0,0,0,0
UEN/CS/2023/832,Kwadwo Acheampong,Computer Science,400,2,2.97,78.0,0.761,1,0,0,0,0
UEN/EE/2020/833,Kojo Sarpong,Electrical Eng.,100,2,2.31,67.5,0.79,1,0,0,0,0
UEN/ME/2023/834,Akosua Boateng,Mech. Engineering,400,2,3.8,100.0,1.011,2,0,0,0,0
UEN/BA/2020/835,Fiifi Twumasi,Business Admin.,100,1,3.37,83.0,0.948,0,0,0,0,0
UEN/BA/2022/836,Ohemaa Boateng,Business Admin.,300,2,2.06,69.6,0.794,1,0,0,0,0
UEN/EE/2020/837,Kwabena Kumi,Electrical Eng.,100,2,2.76,84.4,0.691,1,0,0,0,0
UEN/BA/2021/838,Kojo Frimpong,Business Admin.,200,1,3.13,96.8,1.047,0,0,0,0,0
UEN/CS/2021/839,Akosua Barimah,Computer Science,200,1,3.11,84.6,0.829,2,0,0,0,0
UEN/BA/2023/840,Kojo Amoah,Business Admin.,400,2,4.0,97.7,0.851,0,0,0,0,0
UEN/EE/2023/841,Kwesi Ansah,Electrical Eng.,400,1,3.14,82.1,0.945,1,0,0,0,0
UEN/CS/2022/842,Adjoa Mensah,Computer Science,300,1,3.37,97.7,0.87,0,0,0,0,0
UEN/EE/2022/843,Kwadwo Frimpong,Electrical Eng.,300,1,2.86,99.7,1.082,2,0,0,0,0
UEN/EE/2022/844,Kow Twumasi,Electrical Eng.,300,2,2.89,93.7,0.519,2,0,0,0,0
UEN/EE/2022/845,Barimah Ansah,Electrical Eng.,300,1,3.53,86.3,0.862,1,0,0,0,0
UEN/CS/2022/846,Ewurama Kumi,Computer Science,300,2,3.18,90.5,0.883,0,0,0,0,0
UEN/EE/2023/847,Adwoa Agyei,Electrical Eng.,400,1,2.48,80.5,0.568,3,0,0,0,0
UEN/CS/2020/848,Ewurama Ansah,Computer Science,100,1,3.11,85.2,0.706,1,0,0,0,0
UEN/CS/2020/849,Kweku Acheampong,Computer Science,100,2,3.07,100.0,0.751,1,0,0,0,0
UEN/BA/2021/850,Owusu Sarpong,Business Admin.,200,1,2.82,88.5,0.779,1,0,0,0,0
UEN/CS/2020/851,Kow Nyarko,Computer Science,100,2,3.53,100.0,0.97,0,0,0,0,0
UEN/CS/2022/852,Akua Mensah,Computer Science,300,1,4.0,89.3,1.024,1,0,0,0,0
UEN/EE/2020/853,Kojo Amoah,Electrical Eng.,100,2,2.7,83.6,0.749,2,0,0,0,0
UEN/EE/2022/854,Poku Appiah,Electrical Eng.,300,2,3.77,76.1,0.77,0,0,0,0,0
UEN/ME/2023/855,Kofi Mensah,Mech. Engineering,400,1,2.79,83.1,0.772,2,0,0,0,0
UEN/BA/2020/856,Ewurama Barimah,Business Admin.,100,1,2.94,76.1,0.767,1,0,0,0,0
UEN/CS/2022/857,Ewurama Agyemang,Computer Science,300,2,3.56,82.8,0.866,0,0,0,0,0
UEN/BA/2020/858,Adwoa Barimah,Business Admin.,100,2,3.05,69.3,0.698,0,0,0,0,0
UEN/ME/2023/859,Yaw Amoah,Mech. Engineering,400,1,2.96,78.8,0.689,1,0,0,0,0
UEN/EE/2021/860,Adwoa Asante,Electrical Eng.,200,2,3.76,100.0,1.021,0,0,0,0,0
UEN/CS/2023/861,Kwame Barimah,Computer Science,400,1,2.51,77.9,1.025,1,0,0,0,0
UEN/EE/2020/862,Akua Antwi,Electrical Eng.,100,2,2.88,64.8,0.573,2,0,0,0,0
UEN/CS/2021/863,Kwabena Agyei,Computer Science,200,1,2.04,67.3,0.668,2,0,0,0,1
UEN/BA/2021/864,Efua Barimah,Business Admin.,200,2,3.13,100.0,0.827,0,0,0,0,0
UEN/CS/2021/865,Nana Bonsu,Computer Science,200,1,3.13,81.0,0.842,0,0,0,0,0
UEN/BA/2021/866,Akua Bonsu,Business Admin.,200,2,3.69,84.3,0.855,2,0,0,0,0
UEN/EE/2020/867,Kwame Sarpong,Electrical Eng.,100,1,2.26,82.3,0.733,2,0,1,0,1
UEN/ME/2023/868,Fiifi Asante,Mech. Engineering,400,2,1.25,63.0,0.473,2,0,0,1,1
UEN/CS/2020/869,Kwabena Nyarko,Computer Science,100,2,2.59,69.4,0.78,1,0,0,0,0
UEN/ME/2021/870,Kow Nyarko,Mech. Engineering,200,1,3.68,80.0,1.004,0,0,0,0,0
UEN/BA/2023/871,Asante Asante,Business Admin.,400,1,3.78,100.0,0.931,0,0,0,0,0
UEN/EE/2023/872,Kobby Ansah,Electrical Eng.,400,1,3.26,66.1,0.951,0,0,0,0,0
UEN/EE/2022/873,Yaw Amoah,Electrical Eng.,300,2,3.75,89.4,0.85,1,0,0,0,0
UEN/CS/2022/874,Kwesi Fordjour,Computer Science,300,2,4.0,90.9,0.983,0,0,0,0,0
UEN/CS/2021/875,Barimah Bonsu,Computer Science,200,1,3.29,67.7,0.727,1,0,0,0,0
UEN/BA/2020/876,Asante Bonsu,Business Admin.,100,2,1.62,58.0,0.55,2,0,0,0,1
UEN/CS/2021/877,Yaw Adjei,Computer Science,200,1,2.8,86.3,0.593,1,0,0,0,0
UEN/CS/2020/878,Esi Darko,Computer Science,100,1,3.65,77.6,0.752,0,0,0,0,0
UEN/CS/2021/879,Ewurama Ntiamoah,Computer Science,200,1,2.46,69.1,0.795,1,0,0,0,0
UEN/EE/2023/880,Afia Barimah,Electrical Eng.,400,2,2.2,71.8,0.749,2,0,0,0,1
UEN/BA/2020/881,Adjoa Ntiamoah,Business Admin.,100,2,2.81,80.3,0.897,1,0,0,0,0
UEN/CS/2020/882,Kojo Bonsu,Computer Science,100,2,3.2,84.3,0.885,1,0,0,0,0
UEN/BA/2021/883,Nana Frimpong,Business Admin.,200,2,2.87,77.9,0.832,1,0,0,0,0
UEN/CS/2023/884,Asante Sarpong,Computer Science,400,1,3.47,97.2,1.01,0,0,0,0,0
UEN/CS/2021/885,Asante Sarpong,Computer Science,200,1,4.0,100.0,1.197,1,0,0,0,0
UEN/CS/2023/886,Efua Barimah,Computer Science,400,2,2.45,69.5,0.765,2,0,0,0,0
UEN/ME/2020/887,Serwaa Antwi,Mech. Engineering,100,1,3.77,100.0,1.061,1,0,0,0,0
UEN/BA/2023/888,Yaw Quartey,Business Admin.,400,1,2.99,62.9,0.763,1,0,0,0,0
UEN/EE/2022/889,Kojo Darko,Electrical Eng.,300,2,3.75,81.3,0.996,0,0,0,0,0
UEN/ME/2021/890,Yaw Boateng,Mech. Engineering,200,1,2.86,67.1,0.89,1,0,0,0,0
UEN/EE/2020/891,Kwesi Amoah,Electrical Eng.,100,2,4.0,90.8,0.769,0,0,0,0,0
UEN/EE/2022/892,Poku Osei,Electrical Eng.,300,2,2.54,78.1,0.652,1,0,0,0,0
UEN/CS/2021/893,Ewurama Owusu,Computer Science,200,2,3.91,82.3,0.94,0,0,0,0,0
UEN/BA/2023/894,Kwadwo Twumasi,Business Admin.,400,2,4.0,98.2,0.988,2,0,0,0,0
UEN/EE/2021/895,Ama Asante,Electrical Eng.,200,1,2.86,63.7,0.705,1,0,0,0,0
UEN/EE/2022/896,Kobby Mensah,Electrical Eng.,300,1,2.36,72.4,0.59,1,0,0,0,1
UEN/EE/2022/897,Nana Asante,Electrical Eng.,300,1,3.11,84.3,0.844,1,0,0,0,0
UEN/CS/2021/898,Serwaa Adjei,Computer Science,200,2,1.98,67.9,0.634,2,0,0,0,1
UEN/BA/2020/899,Poku Barimah,Business Admin.,100,2,2.38,66.4,0.482,2,1,0,0,1
UEN/BA/2021/900,Kobby Kumi,Business Admin.,200,2,2.62,76.6,0.669,1,0,0,0,0
UEN/CS/2021/901,Kow Tawiah,Computer Science,200,2,3.34,96.4,0.851,0,0,0,0,0
UEN/ME/2020/902,Kojo Agyemang,Mech. Engineering,100,2,3.4,88.0,0.729,0,0,0,0,0
UEN/CS/2022/903,Kweku Barimah,Computer Science,300,2,3.15,81.3,0.914,1,0,0,0,0
UEN/EE/2022/904,Abena Adjei,Electrical Eng.,300,2,3.56,95.3,0.976,0,0,0,0,0
UEN/CS/2023/905,Ewurama Asante,Computer Science,400,2,3.55,100.0,0.764,0,0,0,0,0
UEN/EE/2021/906,Kobby Tawiah,Electrical Eng.,200,2,2.45,76.0,0.566,1,0,0,0,1
UEN/CS/2020/907,Abena Appiah,Computer Science,100,1,3.13,96.0,0.79,2,0,0,0,0
UEN/EE/2023/908,Kofi Agyemang,Electrical Eng.,400,1,3.97,72.3,0.833,2,0,0,0,0
UEN/CS/2021/909,Serwaa Osei,Computer Science,200,1,2.67,86.4,0.792,1,0,0,0,0
UEN/EE/2021/910,Kwame Agyei,Electrical Eng.,200,2,3.59,100.0,0.942,0,0,0,0,0
UEN/CS/2023/911,Kow Agyei,Computer Science,400,2,3.22,79.4,0.665,1,0,0,0,0
UEN/BA/2020/912,Kow Barimah,Business Admin.,100,2,3.47,100.0,0.877,0,0,0,0,0
UEN/CS/2022/913,Barimah Bonsu,Computer Science,300,2,3.75,85.5,0.997,1,0,0,0,0
UEN/BA/2022/914,Poku Ntiamoah,Business Admin.,300,1,3.51,95.1,0.959,0,0,0,0,0
UEN/CS/2021/915,Poku Antwi,Computer Science,200,1,2.83,95.0,0.756,0,0,0,0,0
UEN/CS/2022/916,Fiifi Frimpong,Computer Science,300,1,3.13,66.5,0.76,1,0,0,0,0
UEN/CS/2021/917,Barimah Amoah,Computer Science,200,1,3.33,70.6,0.795,1,0,0,0,0
UEN/CS/2020/918,Serwaa Quartey,Computer Science,100,2,3.78,100.0,1.044,2,0,0,0,0
UEN/EE/2022/919,Adjoa Antwi,Electrical Eng.,300,1,3.65,82.0,0.834,0,0,0,0,0
UEN/EE/2021/920,Kojo Sarpong,Electrical Eng.,200,1,2.94,71.3,0.738,1,0,0,0,0
UEN/CS/2020/921,Yaw Bonsu,Computer Science,100,1,2.57,90.9,0.64,1,0,0,0,0
UEN/CS/2023/922,Nana Osei,Computer Science,400,2,3.25,79.2,0.734,0,0,0,0,0
UEN/BA/2022/923,Kobby Osei,Business Admin.,300,2,3.79,86.2,0.824,0,0,0,0,0
UEN/CS/2022/924,Kweku Quartey,Computer Science,300,1,1.63,83.6,0.85,2,0,0,0,1
UEN/ME/2021/925,Adwoa Sarpong,Mech. Engineering,200,2,2.36,55.6,0.605,2,0,0,0,1
UEN/EE/2023/926,Abena Acheampong,Electrical Eng.,400,2,4.0,78.6,0.741,1,0,0,0,0
UEN/BA/2023/927,Kwadwo Asante,Business Admin.,400,2,3.91,100.0,0.84,0,0,0,0,0
UEN/EE/2022/928,Efua Bonsu,Electrical Eng.,300,1,3.5,80.1,0.845,0,0,0,0,0
UEN/BA/2020/929,Serwaa Agyei,Business Admin.,100,2,3.79,92.5,1.011,0,0,0,0,0
UEN/BA/2022/930,Kwabena Asante,Business Admin.,300,1,3.9,99.4,0.947,1,0,0,0,0
UEN/EE/2022/931,Serwaa Appiah,Electrical Eng.,300,2,3.05,84.1,0.801,1,0,0,0,0
UEN/CS/2021/932,Kojo Agyei,Computer Science,200,2,2.9,65.7,0.88,1,0,0,0,0
UEN/BA/2022/933,Ohemaa Asante,Business Admin.,300,2,3.14,80.7,0.766,1,0,0,0,0
UEN/CS/2020/934,Akosua Agyei,Computer Science,100,2,2.87,88.0,0.828,1,0,0,0,0
UEN/BA/2021/935,Nana Tawiah,Business Admin.,200,2,2.96,86.3,0.751,2,0,0,0,0
UEN/EE/2021/936,Kwesi Addo,Electrical Eng.,200,2,2.97,100.0,0.863,0,0,0,0,0
UEN/EE/2023/937,Asante Addo,Electrical Eng.,400,1,3.74,89.6,0.936,1,0,0,0,0
UEN/CS/2022/938,Kow Agyemang,Computer Science,300,2,3.27,84.1,0.713,1,0,0,0,0
UEN/BA/2023/939,Yaw Tawiah,Business Admin.,400,1,2.91,88.1,0.837,2,0,0,0,0
UEN/CS/2022/940,Kojo Acheampong,Computer Science,300,1,2.15,54.9,0.726,2,0,0,0,1
UEN/EE/2022/941,Kwadwo Asante,Electrical Eng.,300,2,3.0,93.7,0.886,0,0,0,0,0
UEN/CS/2020/942,Fiifi Owusu,Computer Science,100,2,2.53,71.7,0.699,1,0,0,0,0
UEN/BA/2022/943,Kweku Agyemang,Business Admin.,300,1,3.34,82.6,0.836,0,0,0,0,0
UEN/CS/2021/944,Kow Fordjour,Computer Science,200,2,2.59,76.9,0.803,2,0,0,0,1
UEN/ME/2023/945,Poku Osei,Mech. Engineering,400,1,3.22,88.2,0.894,0,0,0,0,0
UEN/ME/2020/946,Poku Quartey,Mech. Engineering,100,1,3.63,100.0,0.846,1,0,0,0,0
UEN/EE/2023/947,Kobby Sarpong,Electrical Eng.,400,2,3.7,78.8,1.014,0,0,0,0,0
UEN/EE/2021/948,Efua Bonsu,Electrical Eng.,200,1,2.7,70.3,0.678,1,0,0,0,0
UEN/EE/2021/949,Poku Addo,Electrical Eng.,200,1,2.72,72.2,0.752,1,0,0,0,0
UEN/EE/2023/950,Kwabena Amoah,Electrical Eng.,400,1,3.73,78.0,0.953,1,0,0,0,0
UEN/EE/2020/951,Yaw Asante,Electrical Eng.,100,1,4.0,91.8,0.902,0,0,0,0,0
UEN/EE/2021/952,Kow Nyarko,Electrical Eng.,200,1,3.55,90.1,0.782,0,0,0,0,0
UEN/BA/2020/953,Yaw Acheampong,Business Admin.,100,2,1.58,64.5,0.655,2,0,0,0,1
UEN/EE/2021/954,Kwame Amoah,Electrical Eng.,200,1,3.06,88.3,0.663,2,0,0,0,0
UEN/CS/2022/955,Fiifi Barimah,Computer Science,300,1,2.7,79.8,0.86,1,0,0,0,0
UEN/CS/2022/956,Barimah Quartey,Computer Science,300,1,3.57,83.5,0.775,0,0,0,0,0
UEN/CS/2022/957,Efua Barimah,Computer Science,300,2,3.39,96.8,0.819,0,0,0,0,0
UEN/ME/2023/958,Kwadwo Asante,Mech. Engineering,400,1,3.85,73.8,0.747,1,0,0,0,0
UEN/CS/2020/959,Ato Asante,Computer Science,100,1,3.39,95.4,0.909,0,0,0,0,0
UEN/BA/2020/960,Kwesi Ansah,Business Admin.,100,2,3.22,96.5,0.928,0,0,0,0,0
UEN/CS/2022/961,Kofi Sarpong,Computer Science,300,2,3.63,89.0,0.819,0,0,0,0,0
UEN/ME/2023/962,Ohemaa Osei,Mech. Engineering,400,1,3.43,83.7,0.803,1,0,0,0,0
UEN/EE/2021/963,Adwoa Twumasi,Electrical Eng.,200,2,2.68,67.9,0.687,1,0,0,0,1
UEN/EE/2023/964,Kwabena Fordjour,Electrical Eng.,400,1,2.88,81.0,0.771,1,0,0,0,0
UEN/ME/2021/965,Owusu Boateng,Mech. Engineering,200,2,2.0,74.5,0.769,1,0,0,0,1
UEN/EE/2023/966,Ama Ntiamoah,Electrical Eng.,400,2,2.28,59.6,0.496,3,0,0,0,1
UEN/EE/2022/967,Kwame Mensah,Electrical Eng.,300,2,2.2,72.1,0.572,1,0,0,0,1
UEN/ME/2020/968,Fiifi Appiah,Mech. Engineering,100,1,3.31,86.6,0.997,0,0,0,0,0
UEN/BA/2021/969,Kwabena Sarpong,Business Admin.,200,1,2.6,85.1,0.698,1,0,0,0,0
UEN/BA/2022/970,Serwaa Addo,Business Admin.,300,1,3.16,72.5,0.746,1,0,0,0,0
UEN/BA/2021/971,Serwaa Adjei,Business Admin.,200,2,3.17,75.7,0.955,1,0,0,0,0
UEN/BA/2020/972,Ohemaa Antwi,Business Admin.,100,2,3.76,100.0,0.985,0,0,0,0,0
UEN/CS/2022/973,Poku Antwi,Computer Science,300,1,3.31,82.9,0.848,0,0,0,0,0
UEN/BA/2021/974,Kofi Kumi,Business Admin.,200,2,3.27,76.1,0.838,1,0,0,0,0
UEN/BA/2023/975,Yaw Owusu,Business Admin.,400,2,3.26,69.1,0.971,1,0,0,0,0
UEN/BA/2020/976,Asante Quartey,Business Admin.,100,1,2.98,63.4,0.558,2,1,0,0,1
UEN/EE/2022/977,Adwoa Osei,Electrical Eng.,300,2,3.68,87.2,0.928,0,0,0,0,0
UEN/CS/2020/978,Kow Darko,Computer Science,100,2,3.66,100.0,0.957,0,0,0,0,0
UEN/ME/2023/979,Kofi Tawiah,Mech. Engineering,400,2,3.34,75.8,0.766,1,0,0,0,0
UEN/ME/2023/980,Efua Danso,Mech. Engineering,400,1,3.87,95.0,1.178,0,0,0,0,0
UEN/ME/2022/981,Poku Boateng,Mech. Engineering,300,1,3.93,86.8,0.989,0,0,0,0,0
UEN/EE/2023/982,Adjoa Appiah,Electrical Eng.,400,2,2.93,75.9,0.734,2,0,0,0,0
UEN/CS/2023/983,Adjoa Agyemang,Computer Science,400,1,3.25,83.0,0.862,3,0,0,0,0
UEN/BA/2021/984,Kow Osei,Business Admin.,200,2,2.67,76.1,0.814,1,0,0,0,0
UEN/BA/2020/985,Poku Danso,Business Admin.,100,1,1.31,47.2,0.457,3,0,0,1,1
UEN/ME/2023/986,Asante Darko,Mech. Engineering,400,1,3.22,95.3,0.833,1,0,0,0,0
UEN/CS/2023/987,Owusu Acheampong,Computer Science,400,1,2.76,88.6,0.793,2,0,0,0,0
UEN/BA/2020/988,Adjoa Agyemang,Business Admin.,100,2,3.3,93.5,0.811,2,0,0,0,0
UEN/EE/2022/989,Poku Owusu,Electrical Eng.,300,1,3.8,83.2,0.868,0,0,0,0,0
UEN/EE/2021/990,Kojo Quartey,Electrical Eng.,200,2,2.4,66.9,0.864,1,0,0,0,0
UEN/ME/2020/991,Kojo Asante,Mech. Engineering,100,1,3.09,88.4,0.895,0,0,0,0,0
UEN/EE/2023/992,Maame Osei,Electrical Eng.,400,1,2.15,56.2,0.618,2,0,0,0,1
UEN/BA/2020/993,Kwadwo Mensah,Business Admin.,100,2,2.99,64.1,0.812,1,0,0,0,0
UEN/CS/2023/994,Kwesi Quartey,Computer Science,400,2,3.24,70.7,0.701,1,0,0,0,0
UEN/ME/2020/995,Ato Ansah,Mech. Engineering,100,1,3.13,74.8,0.922,0,0,0,0,0
UEN/EE/2020/996,Akosua Barimah,Electrical Eng.,100,2,3.47,100.0,1.143,1,0,0,0,0
UEN/EE/2020/997,Kweku Bonsu,Electrical Eng.,100,1,2.79,84.9,0.827,2,0,0,0,0
UEN/CS/2021/998,Akua Antwi,Computer Science,200,1,2.55,62.2,0.691,1,0,0,0,0
UEN/BA/2020/999,Ama Tawiah,Business Admin.,100,1,2.43,72.2,0.643,1,0,0,0,0
UEN/CS/2022/1000,Poku Osei,Computer Science,300,1,2.9,77.7,0.589,2,0,0,0,0
UEN/BA/2023/1001,Yaw Ntiamoah,Business Admin.,400,2,4.0,100.0,0.989,0,0,0,0,0
UEN/BA/2023/1002,Afia Amoah,Business Admin.,400,2,2.75,78.8,0.83,1,0,0,0,0
UEN/BA/2022/1003,Asante Osei,Business Admin.,300,1,2.84,100.0,0.868,0,0,0,0,0
UEN/CS/2020/1004,Kwesi Agyemang,Computer Science,100,2,2.6,67.1,0.807,2,0,1,0,1
UEN/CS/2023/1005,Yaw Nyarko,Computer Science,400,2,1.52,74.2,0.77,2,1,0,0,1
UEN/BA/2022/1006,Adjoa Ntiamoah,Business Admin.,300,1,4.0,100.0,1.052,1,0,0,0,0
UEN/CS/2022/1007,Esi Asante,Computer Science,300,2,3.39,93.1,0.781,1,0,0,0,0
UEN/EE/2022/1008,Akosua Owusu,Electrical Eng.,300,1,2.65,84.8,0.921,1,0,0,0,1
UEN/BA/2023/1009,Kofi Amoah,Business Admin.,400,1,2.95,79.3,0.745,1,0,0,0,0
UEN/EE/2023/1010,Afia Agyei,Electrical Eng.,400,2,3.75,93.7,1.065,0,0,0,0,0
UEN/BA/2021/1011,Abena Acheampong,Business Admin.,200,2,1.92,75.4,0.789,2,1,0,0,1
UEN/EE/2023/1012,Owusu Agyemang,Electrical Eng.,400,1,1.97,53.4,0.65,3,0,1,0,1
UEN/ME/2020/1013,Kow Appiah,Mech. Engineering,100,1,3.17,88.5,0.958,1,0,0,0,0
UEN/BA/2020/1014,Afia Agyei,Business Admin.,100,1,3.02,73.0,0.84,1,0,0,0,0
UEN/ME/2023/1015,Akua Barimah,Mech. Engineering,400,2,2.98,54.4,1.033,1,0,0,0,0
UEN/CS/2022/1016,Ato Kumi,Computer Science,300,2,2.87,88.6,0.707,1,0,0,0,0
